inventory_id,item_id,warehouse_id,stock_level,reorder_point,reorder_frequency_days,lead_time_days,last_restock_date,stockout_count_last_month,turnover_ratio
2731,ITM12730,WH_L100,109,65,8,8,2024-09-03,5,12.68
2732,ITM12731,WH_L49,227,37,13,9,2024-12-11,6,2.33
2733,ITM12732,WH_L19,311,84,11,4,2024-09-02,0,7.22
2734,ITM12733,WH_L88,303,48,11,4,2024-09-02,3,14.92
2735,ITM12734,WH_L32,137,34,10,7,2024-04-17,4,14.27
2736,ITM12735,WH_L5,368,30,11,9,2024-10-29,4,2.15
2737,ITM12736,WH_L74,194,19,6,6,2024-03-23,6,9.02
2738,ITM12737,WH_L90,95,52,8,4,2024-11-27,3,5.42
2739,ITM12738,WH_L15,120,24,7,8,2024-07-29,9,11.2
2740,ITM12739,WH_L25,433,92,7,5,2024-01-12,6,11.3
2741,ITM12740,WH_L3,170,57,6,4,2024-05-04,7,1.0
2742,ITM12741,WH_L57,419,95,4,5,2024-01-23,1,12.84
2743,ITM12742,WH_L41,289,30,14,2,2024-03-06,0,4.13
2744,ITM12743,WH_L54,477,69,8,9,2024-10-20,9,14.52
2745,ITM12744,WH_L20,90,59,11,6,2024-10-30,9,13.68
2746,ITM12745,WH_L53,199,32,14,5,2024-03-23,0,3.67
2747,ITM12746,WH_L89,143,22,3,4,2024-03-09,0,9.91
2748,ITM12747,WH_L27,400,78,9,6,2024-11-18,8,5.15
2749,ITM12748,WH_L53,312,13,8,8,2024-09-19,3,2.44
2750,ITM12749,WH_L65,304,87,5,6,2024-01-21,8,13.24
2751,ITM12750,WH_L100,214,81,3,5,2024-10-20,6,3.53
2752,ITM12751,WH_L79,418,18,6,9,2024-03-16,6,6.89
2753,ITM12752,WH_L61,247,44,11,5,2024-01-29,1,13.94
2754,ITM12753,WH_L95,450,30,4,3,2024-03-26,1,2.05
2755,ITM12754,WH_L94,449,67,5,3,2024-05-12,4,8.71
2756,ITM12755,WH_L8,455,27,4,6,2024-04-02,9,9.01
2757,ITM12756,WH_L91,294,81,4,7,2024-09-21,0,11.68
2758,ITM12757,WH_L18,480,90,12,9,2024-07-26,6,12.58
2759,ITM12758,WH_L67,125,52,13,7,2024-11-02,6,6.94
2760,ITM12759,WH_L27,40,15,13,3,2024-10-15,7,11.41
2761,ITM12760,WH_L72,83,95,10,4,2024-11-22,6,13.75
2762,ITM12761,WH_L42,184,87,5,2,2024-01-10,7,13.41
2763,ITM12762,WH_L85,46,76,9,6,2024-12-04,2,8.03
2764,ITM12763,WH_L62,330,21,10,2,2024-05-25,2,9.5
2765,ITM12764,WH_L68,304,21,5,3,2024-02-13,7,10.42
2766,ITM12765,WH_L49,167,75,4,5,2024-04-20,8,12.47
2767,ITM12766,WH_L41,300,11,10,8,2024-08-17,9,8.11
2768,ITM12767,WH_L23,345,24,5,6,2024-11-06,3,2.57
2769,ITM12768,WH_L59,338,32,9,3,2024-08-29,7,6.39
2770,ITM12769,WH_L69,183,38,14,9,2024-09-03,0,11.08
2771,ITM12770,WH_L44,405,90,3,4,2024-03-28,1,9.73
2772,ITM12771,WH_L70,425,16,14,8,2024-04-22,9,11.55
2773,ITM12772,WH_L46,243,37,8,6,2024-07-29,9,8.0
2774,ITM12773,WH_L87,291,23,14,6,2024-11-03,9,3.44
2775,ITM12774,WH_L99,165,53,14,9,2024-03-14,8,2.61
2776,ITM12775,WH_L93,472,39,11,7,2024-10-25,1,7.74
2777,ITM12776,WH_L88,457,90,14,5,2024-04-03,1,3.88
2778,ITM12777,WH_L83,375,41,5,6,2024-11-15,7,14.75
2779,ITM12778,WH_L89,49,79,9,5,2024-12-03,4,3.78
2780,ITM12779,WH_L34,64,97,8,3,2024-09-18,4,8.93
2781,ITM12780,WH_L79,294,15,10,4,2024-05-15,5,1.02
2782,ITM12781,WH_L62,490,36,5,8,2024-03-26,7,4.55
2783,ITM12782,WH_L25,53,91,5,8,2024-12-17,7,4.63
2784,ITM12783,WH_L32,160,97,6,4,2024-06-24,8,11.33
2785,ITM12784,WH_L36,446,33,5,6,2024-08-20,9,7.94
2786,ITM12785,WH_L72,337,43,11,6,2024-11-01,2,1.17
2787,ITM12786,WH_L39,393,49,13,3,2024-10-29,8,6.31
2788,ITM12787,WH_L29,240,56,6,7,2024-02-05,2,10.03
2789,ITM12788,WH_L39,375,88,8,7,2024-04-27,0,9.91
2790,ITM12789,WH_L99,41,84,10,7,2024-07-12,4,1.75
2791,ITM12790,WH_L37,199,95,13,5,2024-07-16,6,14.0
2792,ITM12791,WH_L91,455,33,10,7,2024-03-08,2,4.46
2793,ITM12792,WH_L27,386,74,7,4,2024-02-25,8,13.48
2794,ITM12793,WH_L89,439,27,7,8,2024-01-09,0,3.99
2795,ITM12794,WH_L91,348,53,8,8,2024-04-13,5,8.95
2796,ITM12795,WH_L63,250,85,12,5,2024-09-24,5,6.69
2797,ITM12796,WH_L41,422,66,9,3,2024-09-15,7,9.14
2798,ITM12797,WH_L62,57,37,12,4,2024-12-16,2,7.97
2799,ITM12798,WH_L45,89,80,9,8,2024-08-02,4,1.03
2800,ITM12799,WH_L72,135,32,6,4,2024-03-17,9,5.92
2801,ITM12800,WH_L93,258,94,8,8,2024-11-06,4,1.16
2802,ITM12801,WH_L36,354,43,9,2,2024-02-19,7,10.57
2803,ITM12802,WH_L37,460,20,7,3,2024-03-31,6,12.95
2804,ITM12803,WH_L16,167,95,7,3,2024-08-31,2,6.39
2805,ITM12804,WH_L74,28,44,4,9,2024-11-10,6,8.35
2806,ITM12805,WH_L87,307,51,9,2,2024-11-03,9,1.92
2807,ITM12806,WH_L70,407,37,14,5,2024-01-20,7,6.39
2808,ITM12807,WH_L49,69,91,8,8,2024-09-29,4,2.94
2809,ITM12808,WH_L51,357,87,13,9,2024-09-14,4,1.91
2810,ITM12809,WH_L45,24,91,3,8,2024-03-01,0,3.41
2811,ITM12810,WH_L99,423,33,6,8,2024-02-17,7,13.19
2812,ITM12811,WH_L19,362,17,5,7,2024-09-03,5,14.75
2813,ITM12812,WH_L38,145,62,14,7,2024-12-03,5,13.31
2814,ITM12813,WH_L6,94,81,5,7,2024-03-07,4,14.58
2815,ITM12814,WH_L37,184,13,9,7,2024-11-04,4,11.23
2816,ITM12815,WH_L92,297,14,13,7,2024-10-03,2,3.24
2817,ITM12816,WH_L11,461,58,14,2,2024-01-01,2,8.88
2818,ITM12817,WH_L45,343,39,12,3,2024-12-13,1,11.24
2819,ITM12818,WH_L57,496,81,6,5,2024-11-28,8,8.19
2820,ITM12819,WH_L84,319,72,14,4,2024-08-08,7,8.77
2821,ITM12820,WH_L33,309,56,10,7,2024-09-24,2,9.21
2822,ITM12821,WH_L96,96,35,13,2,2024-08-03,4,7.54
2823,ITM12822,WH_L62,317,66,11,9,2024-07-08,9,5.07
2824,ITM12823,WH_L28,156,46,5,9,2024-01-23,4,9.92
2825,ITM12824,WH_L26,125,16,7,8,2024-12-23,7,1.75
2826,ITM12825,WH_L69,114,49,6,5,2024-09-28,5,3.39
2827,ITM12826,WH_L35,154,48,14,9,2024-08-07,6,13.95
2828,ITM12827,WH_L72,87,71,12,5,2024-04-27,4,7.84
2829,ITM12828,WH_L90,166,87,8,5,2024-09-03,0,12.5
2830,ITM12829,WH_L35,497,62,13,2,2024-07-14,7,11.17
2831,ITM12830,WH_L18,178,13,12,4,2024-06-28,3,5.49
2832,ITM12831,WH_L14,403,91,6,7,2024-10-28,4,12.25
2833,ITM12832,WH_L79,182,34,10,5,2024-12-22,0,2.28
2834,ITM12833,WH_L95,460,16,5,2,2024-10-21,2,13.25
2835,ITM12834,WH_L76,360,37,13,8,2024-02-20,1,10.53
2836,ITM12835,WH_L31,208,78,7,3,2024-08-05,1,13.98
2837,ITM12836,WH_L32,434,76,3,8,2024-03-09,0,13.54
2838,ITM12837,WH_L7,358,29,8,2,2024-05-10,5,6.32
2839,ITM12838,WH_L86,114,92,13,2,2024-09-01,7,13.0
2840,ITM12839,WH_L68,200,20,7,2,2024-04-29,2,8.88
2841,ITM12840,WH_L29,307,76,10,5,2024-02-12,0,3.2
2842,ITM12841,WH_L82,341,96,11,2,2024-05-25,9,12.61
2843,ITM12842,WH_L30,206,16,10,3,2024-11-02,1,13.71
2844,ITM12843,WH_L7,391,32,10,5,2024-10-05,2,2.18
2845,ITM12844,WH_L13,157,70,14,8,2024-07-28,5,14.03
2846,ITM12845,WH_L53,149,80,5,3,2024-05-11,2,9.42
2847,ITM12846,WH_L43,213,43,6,9,2024-04-06,8,1.36
2848,ITM12847,WH_L92,335,28,13,6,2024-01-03,0,8.59
2849,ITM12848,WH_L61,491,67,6,8,2024-12-29,6,12.15
2850,ITM12849,WH_L13,292,18,13,2,2024-01-04,9,8.46
2851,ITM12850,WH_L88,371,57,7,7,2024-10-22,7,10.9
2852,ITM12851,WH_L99,163,91,11,7,2024-09-24,8,13.31
2853,ITM12852,WH_L18,35,50,14,5,2024-03-01,7,13.18
2854,ITM12853,WH_L1,321,57,11,7,2024-09-23,4,3.5
2855,ITM12854,WH_L71,442,54,12,8,2024-01-04,0,6.98
2856,ITM12855,WH_L21,264,34,14,5,2024-07-11,0,2.56
2857,ITM12856,WH_L53,434,87,3,8,2024-12-01,7,9.33
2858,ITM12857,WH_L84,126,34,10,2,2024-04-15,6,14.37
2859,ITM12858,WH_L61,107,28,3,4,2024-12-18,4,3.55
2860,ITM12859,WH_L62,148,48,4,4,2024-06-10,9,6.65
2861,ITM12860,WH_L84,414,88,9,3,2024-07-28,2,14.36
2862,ITM12861,WH_L26,394,89,10,2,2024-07-04,8,11.5
2863,ITM12862,WH_L97,360,36,3,7,2024-02-24,3,2.0
2864,ITM12863,WH_L37,23,83,5,2,2024-03-20,5,7.0
2865,ITM12864,WH_L42,346,72,9,6,2024-08-06,3,14.83
2866,ITM12865,WH_L37,429,77,11,4,2024-11-29,8,7.35
2867,ITM12866,WH_L83,386,28,10,7,2024-10-26,3,9.81
2868,ITM12867,WH_L8,325,37,10,8,2024-05-09,7,10.81
2869,ITM12868,WH_L99,415,94,11,8,2024-05-13,2,10.3
2870,ITM12869,WH_L12,114,87,12,4,2024-10-01,7,8.26
2871,ITM12870,WH_L84,228,42,5,2,2024-08-04,2,2.86
2872,ITM12871,WH_L74,244,19,10,7,2024-10-16,4,10.92
2873,ITM12872,WH_L30,478,92,3,3,2024-07-06,0,14.07
2874,ITM12873,WH_L69,367,39,10,8,2024-11-09,5,14.18
2875,ITM12874,WH_L95,499,31,9,2,2024-05-21,1,9.31
2876,ITM12875,WH_L93,340,12,10,3,2024-12-14,2,7.89
2877,ITM12876,WH_L5,66,91,3,9,2024-07-22,0,5.68
2878,ITM12877,WH_L23,495,84,8,7,2024-04-14,5,2.45
2879,ITM12878,WH_L54,200,57,9,4,2024-07-30,4,13.36
2880,ITM12879,WH_L23,125,11,13,9,2024-10-09,9,2.92
2881,ITM12880,WH_L5,218,85,7,6,2024-10-12,1,5.03
2882,ITM12881,WH_L51,405,63,7,9,2024-09-04,7,11.37
2883,ITM12882,WH_L64,125,15,9,5,2024-04-01,8,10.87
2884,ITM12883,WH_L24,299,49,13,4,2024-07-08,2,10.53
2885,ITM12884,WH_L96,279,11,5,3,2024-10-13,5,11.38
2886,ITM12885,WH_L38,127,82,8,2,2024-10-11,5,8.59
2887,ITM12886,WH_L5,38,11,9,9,2024-09-04,9,3.17
2888,ITM12887,WH_L2,429,83,3,8,2024-05-09,5,14.98
2889,ITM12888,WH_L39,478,64,14,7,2024-06-06,7,13.49
2890,ITM12889,WH_L73,315,81,4,9,2024-10-22,4,7.04
2891,ITM12890,WH_L78,325,69,14,4,2024-06-25,9,8.42
2892,ITM12891,WH_L14,190,15,6,8,2024-12-27,9,6.51
2893,ITM12892,WH_L43,350,28,10,8,2024-07-22,7,9.93
2894,ITM12893,WH_L37,214,36,13,6,2024-03-11,2,11.24
2895,ITM12894,WH_L59,31,10,12,7,2024-12-03,6,4.24
2896,ITM12895,WH_L83,214,42,8,9,2024-03-01,0,7.06
2897,ITM12896,WH_L70,302,49,3,3,2024-04-27,3,9.96
2898,ITM12897,WH_L68,388,41,12,7,2024-08-16,4,14.83
2899,ITM12898,WH_L64,201,78,7,9,2024-12-24,6,5.55
2900,ITM12899,WH_L18,469,26,9,7,2024-03-23,5,11.43
2901,ITM12900,WH_L65,324,17,8,2,2024-02-21,5,5.85
2902,ITM12901,WH_L60,163,66,14,5,2024-04-19,1,2.29
2903,ITM12902,WH_L35,405,51,11,9,2024-09-17,1,11.78
2904,ITM12903,WH_L25,335,18,10,8,2024-07-24,1,10.09
2905,ITM12904,WH_L15,201,96,6,3,2024-06-22,9,8.2
2906,ITM12905,WH_L43,49,44,13,9,2024-10-08,7,10.45
2907,ITM12906,WH_L21,103,80,14,9,2024-11-10,6,13.31
2908,ITM12907,WH_L94,185,88,7,2,2024-12-22,0,11.59
2909,ITM12908,WH_L59,303,62,9,8,2024-12-16,8,13.01
2910,ITM12909,WH_L83,300,63,10,5,2024-12-27,7,5.06
2911,ITM12910,WH_L33,115,93,7,2,2024-01-27,8,12.21
2912,ITM12911,WH_L92,400,34,11,5,2024-03-23,3,6.04
2913,ITM12912,WH_L24,285,76,12,5,2024-07-18,4,1.29
2914,ITM12913,WH_L2,463,71,14,5,2024-11-21,4,1.6
2915,ITM12914,WH_L95,317,64,6,2,2024-01-03,8,11.22
2916,ITM12915,WH_L44,315,55,6,7,2024-02-16,7,4.81
2917,ITM12916,WH_L38,244,33,10,9,2024-03-15,9,5.31
2918,ITM12917,WH_L73,352,55,3,5,2024-08-29,5,9.72
2919,ITM12918,WH_L87,380,31,10,7,2024-11-03,9,11.38
2920,ITM12919,WH_L97,393,20,7,9,2024-08-10,9,8.82
2921,ITM12920,WH_L25,61,57,13,8,2024-02-15,0,10.89
2922,ITM12921,WH_L23,322,17,3,9,2024-02-02,6,14.17
2923,ITM12922,WH_L79,440,48,6,8,2024-05-14,8,12.96
2924,ITM12923,WH_L82,265,44,4,3,2024-04-23,3,4.37
2925,ITM12924,WH_L52,227,58,6,6,2024-07-08,3,13.7
2926,ITM12925,WH_L55,256,55,10,7,2024-02-10,4,5.16
2927,ITM12926,WH_L66,41,47,7,9,2024-11-07,7,10.25
2928,ITM12927,WH_L42,204,17,3,8,2024-01-20,4,13.25
2929,ITM12928,WH_L12,487,63,9,6,2024-07-15,3,9.73
2930,ITM12929,WH_L52,261,46,3,5,2024-07-24,7,12.29
2931,ITM12930,WH_L86,382,49,11,6,2024-11-10,4,13.98
2932,ITM12931,WH_L13,302,43,5,6,2024-12-01,7,14.54
2933,ITM12932,WH_L24,60,88,14,5,2024-09-23,0,6.75
2934,ITM12933,WH_L18,355,26,5,7,2024-05-26,2,14.9
2935,ITM12934,WH_L62,181,42,8,9,2024-12-30,6,4.8
2936,ITM12935,WH_L42,179,56,12,5,2024-11-01,0,7.47
2937,ITM12936,WH_L32,493,61,8,3,2024-01-30,4,11.65
2938,ITM12937,WH_L1,108,89,13,4,2024-03-30,5,14.58
2939,ITM12938,WH_L34,341,18,13,9,2024-11-23,0,1.74
2940,ITM12939,WH_L50,31,42,8,2,2024-09-10,6,14.24
2941,ITM12940,WH_L31,443,69,3,5,2024-08-12,8,14.98
2942,ITM12941,WH_L58,92,86,7,5,2024-01-06,8,13.73
2943,ITM12942,WH_L97,95,30,14,6,2024-04-13,2,2.52
2944,ITM12943,WH_L35,365,67,8,3,2024-12-02,3,12.77
2945,ITM12944,WH_L43,220,94,10,8,2024-09-22,0,9.96
2946,ITM12945,WH_L39,29,78,3,8,2024-05-26,3,1.13
2947,ITM12946,WH_L75,371,19,7,6,2024-04-09,4,14.78
2948,ITM12947,WH_L93,245,15,5,7,2024-01-18,6,3.11
2949,ITM12948,WH_L74,195,22,4,9,2024-11-02,4,6.56
2950,ITM12949,WH_L2,295,74,13,5,2024-09-18,7,1.42
2951,ITM12950,WH_L34,58,29,10,9,2024-09-21,6,5.33
2952,ITM12951,WH_L84,79,66,9,9,2024-12-23,0,8.96
2953,ITM12952,WH_L47,85,55,12,5,2024-04-28,1,14.03
2954,ITM12953,WH_L89,340,17,9,6,2024-11-10,6,14.87
2955,ITM12954,WH_L31,454,19,7,9,2024-03-27,2,6.93
2956,ITM12955,WH_L8,143,82,14,5,2024-12-11,1,6.99
2957,ITM12956,WH_L86,183,76,11,7,2024-01-19,8,3.24
2958,ITM12957,WH_L16,427,20,7,9,2024-07-03,9,7.98
2959,ITM12958,WH_L60,430,21,4,4,2024-05-02,7,14.16
2960,ITM12959,WH_L40,405,19,5,2,2024-12-01,7,3.32
2961,ITM12960,WH_L21,178,34,6,2,2024-01-01,2,4.73
2962,ITM12961,WH_L52,76,58,7,2,2024-03-21,9,13.48
2963,ITM12962,WH_L88,97,58,5,4,2024-02-14,8,9.77
2964,ITM12963,WH_L65,213,98,14,5,2024-05-21,7,5.63
2965,ITM12964,WH_L91,304,20,9,6,2024-07-23,1,12.38
2966,ITM12965,WH_L99,34,71,7,8,2024-06-29,6,2.53
2967,ITM12966,WH_L40,31,45,7,3,2024-12-08,7,13.02
2968,ITM12967,WH_L89,120,48,8,5,2024-07-21,6,8.25
2969,ITM12968,WH_L16,175,62,9,4,2024-07-26,8,11.6
2970,ITM12969,WH_L82,359,99,12,9,2024-10-27,6,8.26
2971,ITM12970,WH_L38,144,87,12,7,2024-04-12,6,4.45
2972,ITM12971,WH_L48,378,65,10,4,2024-09-22,0,9.97
2973,ITM12972,WH_L79,299,10,11,9,2024-01-08,1,3.17
2974,ITM12973,WH_L29,424,65,13,8,2024-12-26,4,4.22
2975,ITM12974,WH_L29,413,13,6,2,2024-02-05,0,8.69
2976,ITM12975,WH_L18,129,39,7,5,2024-02-16,9,6.46
2977,ITM12976,WH_L62,353,21,7,8,2024-10-08,6,11.43
2978,ITM12977,WH_L20,376,44,10,2,2024-05-25,4,9.17
2979,ITM12978,WH_L59,165,86,11,3,2024-10-13,4,6.34
2980,ITM12979,WH_L96,235,61,9,9,2024-10-25,7,5.57
2981,ITM12980,WH_L78,417,40,7,9,2024-06-27,8,13.79
2982,ITM12981,WH_L48,181,96,5,7,2024-06-26,9,1.56
2983,ITM12982,WH_L54,147,77,3,2,2024-05-21,0,10.67
2984,ITM12983,WH_L90,333,61,13,3,2024-04-25,9,6.49
2985,ITM12984,WH_L71,351,89,11,9,2024-11-06,3,6.28
2986,ITM12985,WH_L61,169,16,7,4,2024-04-09,1,10.13
2987,ITM12986,WH_L97,473,31,11,2,2024-08-20,8,12.91
2988,ITM12987,WH_L69,55,84,12,2,2024-07-25,8,11.14
2989,ITM12988,WH_L86,192,65,14,6,2024-10-21,0,10.38
2990,ITM12989,WH_L28,439,67,6,7,2024-01-03,2,7.95
2991,ITM12990,WH_L98,41,73,7,7,2024-05-13,9,7.57
2992,ITM12991,WH_L32,225,21,6,8,2024-03-30,7,7.45
2993,ITM12992,WH_L88,146,16,4,4,2024-07-27,1,3.04
2994,ITM12993,WH_L97,355,64,14,6,2024-09-16,1,8.83
2995,ITM12994,WH_L77,464,71,3,8,2024-02-24,1,5.42
2996,ITM12995,WH_L11,375,99,10,3,2024-10-13,4,9.66
2997,ITM12996,WH_L68,459,82,6,8,2024-02-07,8,8.48
2998,ITM12997,WH_L58,236,86,7,3,2024-09-14,6,14.16
2999,ITM12998,WH_L68,115,64,8,4,2024-05-30,6,7.09
3000,ITM12999,WH_L91,436,45,10,9,2024-06-23,1,10.3
3001,ITM13000,WH_L47,448,98,13,7,2024-02-29,1,9.3
3002,ITM13001,WH_L10,183,33,10,9,2024-09-19,4,10.58
3003,ITM13002,WH_L73,167,53,9,3,2024-05-11,6,4.74
3004,ITM13003,WH_L15,37,26,6,4,2024-10-02,6,4.6
3005,ITM13004,WH_L8,313,11,8,9,2024-10-21,8,8.84
3006,ITM13005,WH_L71,214,22,6,8,2024-05-08,2,12.89
3007,ITM13006,WH_L65,170,40,9,3,2024-12-21,0,11.08
3008,ITM13007,WH_L26,499,37,14,5,2024-08-14,8,7.85
3009,ITM13008,WH_L74,384,69,14,2,2024-07-12,0,4.57
3010,ITM13009,WH_L69,142,36,13,8,2024-10-15,7,11.63
3011,ITM13010,WH_L20,419,24,3,7,2024-09-04,4,13.97
3012,ITM13011,WH_L22,206,88,7,9,2024-05-04,7,3.98
3013,ITM13012,WH_L42,472,42,12,8,2024-06-22,6,12.19
3014,ITM13013,WH_L67,471,29,14,5,2024-08-22,8,3.41
3015,ITM13014,WH_L57,168,51,12,4,2024-12-14,1,13.61
3016,ITM13015,WH_L15,123,21,6,4,2024-08-23,8,9.99
3017,ITM13016,WH_L88,262,82,13,8,2024-10-27,9,3.53
3018,ITM13017,WH_L27,481,32,9,5,2024-01-15,4,1.51
3019,ITM13018,WH_L92,250,81,11,9,2024-09-03,4,10.72
3020,ITM13019,WH_L75,498,23,7,8,2024-02-29,0,9.49
3021,ITM13020,WH_L63,225,34,6,2,2024-05-12,5,9.56
3022,ITM13021,WH_L12,217,86,11,2,2024-02-04,9,7.75
3023,ITM13022,WH_L66,415,94,7,6,2024-07-14,9,9.6
3024,ITM13023,WH_L58,419,40,11,3,2024-11-20,9,13.23
3025,ITM13024,WH_L8,356,63,10,6,2024-04-22,9,14.33
3026,ITM13025,WH_L59,106,14,6,9,2024-12-12,2,5.82
3027,ITM13026,WH_L17,161,22,13,2,2024-12-25,9,7.83
3028,ITM13027,WH_L66,336,37,13,5,2024-04-27,2,4.82
3029,ITM13028,WH_L54,218,52,9,3,2024-06-10,2,6.76
3030,ITM13029,WH_L59,65,98,7,9,2024-07-30,3,12.14
3031,ITM13030,WH_L73,307,56,12,5,2024-06-29,8,6.95
3032,ITM13031,WH_L8,34,80,6,9,2024-09-21,7,6.48
3033,ITM13032,WH_L72,63,47,7,6,2024-10-01,5,12.9
3034,ITM13033,WH_L60,420,76,7,4,2024-01-05,7,1.02
3035,ITM13034,WH_L87,188,71,13,5,2024-12-24,7,12.93
3036,ITM13035,WH_L40,329,48,11,6,2024-05-14,0,3.54
3037,ITM13036,WH_L93,63,46,14,6,2024-05-07,8,4.84
3038,ITM13037,WH_L3,117,95,11,6,2024-05-27,0,6.06
3039,ITM13038,WH_L51,280,17,8,4,2024-02-17,1,13.33
3040,ITM13039,WH_L33,128,90,6,4,2024-07-23,8,13.72
3041,ITM13040,WH_L1,302,61,4,8,2024-12-10,6,10.26
3042,ITM13041,WH_L96,391,42,5,4,2024-06-24,9,7.15
3043,ITM13042,WH_L28,362,90,4,3,2024-02-08,0,8.23
3044,ITM13043,WH_L75,123,51,7,4,2024-10-10,2,9.13
3045,ITM13044,WH_L10,275,85,8,4,2024-04-01,0,14.36
3046,ITM13045,WH_L6,398,36,13,4,2024-08-31,4,14.57
3047,ITM13046,WH_L55,225,17,7,9,2024-06-09,3,12.86
3048,ITM13047,WH_L45,354,32,4,5,2024-06-30,7,9.17
3049,ITM13048,WH_L90,62,73,14,4,2024-04-21,8,6.47
3050,ITM13049,WH_L9,372,29,7,3,2024-10-20,3,4.22
3051,ITM13050,WH_L70,264,25,11,9,2024-05-17,2,8.48
3052,ITM13051,WH_L8,306,26,6,6,2024-04-03,3,5.84
3053,ITM13052,WH_L9,374,89,14,5,2024-12-15,2,2.02
3054,ITM13053,WH_L61,292,28,12,2,2024-04-07,5,7.67
3055,ITM13054,WH_L5,495,17,4,9,2024-09-12,0,9.0
3056,ITM13055,WH_L37,102,47,5,4,2024-04-12,1,9.56
3057,ITM13056,WH_L53,129,47,5,9,2024-04-30,7,2.03
3058,ITM13057,WH_L24,457,62,11,8,2024-05-03,2,7.76
3059,ITM13058,WH_L99,209,99,6,8,2024-05-15,3,10.18
3060,ITM13059,WH_L18,490,40,3,9,2024-04-15,0,14.45
3061,ITM13060,WH_L99,307,53,3,6,2024-04-27,2,1.35
3062,ITM13061,WH_L83,443,69,9,6,2024-04-13,0,10.47
3063,ITM13062,WH_L94,416,85,9,5,2024-05-07,9,1.87
3064,ITM13063,WH_L83,270,26,4,8,2024-11-12,4,3.22
3065,ITM13064,WH_L54,231,88,11,2,2024-07-01,0,3.43
3066,ITM13065,WH_L48,310,82,11,7,2024-03-20,8,5.6
3067,ITM13066,WH_L49,152,48,7,8,2024-02-24,6,12.64
3068,ITM13067,WH_L58,220,51,5,9,2024-03-02,7,12.99
3069,ITM13068,WH_L49,304,57,5,8,2024-02-10,8,6.25
3070,ITM13069,WH_L49,345,21,14,3,2024-12-12,9,7.04
3071,ITM13070,WH_L11,428,98,5,7,2024-12-05,7,4.04
3072,ITM13071,WH_L88,114,27,8,6,2024-09-09,2,7.06
3073,ITM13072,WH_L85,297,88,6,7,2024-11-10,6,4.85
3074,ITM13073,WH_L70,469,15,10,8,2024-01-04,6,3.45
3075,ITM13074,WH_L18,448,52,13,6,2024-10-04,6,3.22
3076,ITM13075,WH_L84,344,44,13,7,2024-01-22,7,11.86
3077,ITM13076,WH_L45,238,63,13,6,2024-09-03,3,2.64
3078,ITM13077,WH_L16,108,71,7,6,2024-07-09,5,9.62
3079,ITM13078,WH_L23,91,78,3,5,2024-11-13,1,3.34
3080,ITM13079,WH_L69,266,91,11,2,2024-06-10,6,12.73
3081,ITM13080,WH_L51,148,25,3,6,2024-09-09,8,4.84
3082,ITM13081,WH_L68,231,17,8,3,2024-10-21,4,1.63
3083,ITM13082,WH_L17,447,98,3,8,2024-05-20,3,7.33
3084,ITM13083,WH_L94,362,99,5,8,2024-09-08,1,15.0
3085,ITM13084,WH_L29,115,95,12,3,2024-04-03,6,12.38
3086,ITM13085,WH_L1,94,40,7,4,2024-09-18,1,8.98
3087,ITM13086,WH_L97,442,19,12,6,2024-05-23,1,3.65
3088,ITM13087,WH_L3,73,65,9,9,2024-07-22,8,2.65
3089,ITM13088,WH_L39,363,85,12,6,2024-04-23,1,12.74
3090,ITM13089,WH_L60,478,79,10,6,2024-10-22,9,12.03
3091,ITM13090,WH_L87,432,29,14,9,2024-03-06,2,7.47
3092,ITM13091,WH_L93,73,14,11,7,2024-01-28,2,6.9
3093,ITM13092,WH_L70,237,32,8,6,2024-09-26,1,11.48
3094,ITM13093,WH_L55,35,18,13,6,2024-08-04,9,8.5
3095,ITM13094,WH_L69,118,67,11,3,2024-09-01,2,6.66
3096,ITM13095,WH_L49,39,68,10,2,2024-10-03,8,4.52
3097,ITM13096,WH_L30,65,89,11,2,2024-01-17,2,2.72
3098,ITM13097,WH_L32,470,63,12,4,2024-09-14,4,9.33
3099,ITM13098,WH_L59,212,55,6,3,2024-06-26,6,12.56
3100,ITM13099,WH_L45,402,31,11,6,2024-07-20,0,11.45
3101,ITM13100,WH_L20,77,73,9,2,2024-12-17,0,10.75
3102,ITM13101,WH_L36,456,17,7,5,2024-03-30,9,14.0
3103,ITM13102,WH_L25,130,29,7,5,2024-08-22,1,6.52
3104,ITM13103,WH_L93,148,60,3,5,2024-03-02,0,2.92
3105,ITM13104,WH_L98,356,87,4,6,2024-12-23,0,2.43
3106,ITM13105,WH_L15,213,48,12,6,2024-09-22,9,14.37
3107,ITM13106,WH_L5,432,46,5,9,2024-08-23,3,9.25
3108,ITM13107,WH_L85,359,59,10,4,2024-06-10,9,12.35
3109,ITM13108,WH_L54,345,43,8,8,2024-12-18,2,8.5
3110,ITM13109,WH_L79,27,84,14,4,2024-01-05,0,6.58
3111,ITM13110,WH_L99,48,42,12,4,2024-01-07,2,3.8
3112,ITM13111,WH_L3,131,40,13,7,2024-12-11,0,12.99
3113,ITM13112,WH_L31,454,63,7,5,2024-04-17,2,1.89
3114,ITM13113,WH_L27,180,53,3,6,2024-07-13,3,13.6
3115,ITM13114,WH_L9,150,43,14,5,2024-10-24,7,3.87
3116,ITM13115,WH_L13,207,80,13,4,2024-02-21,2,1.13
